"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n62.raw (F1)"	"Area: cbr_n71.raw (F2)"	"Area: cbr_n86.raw (F3)"	"Area: cbr_n96.raw (F4)"	"Area: cbr_n102.raw (F5)"	"Area: cbr_n116.raw (F6)"	"Area: cbr_o64.raw (F7)"	"Area: cbr_o72.raw (F8)"	"Area: cbr_o81.raw (F9)"	"Area: cbr_o89.raw (F10)"	"Area: cbr_o93.raw (F11)"	"Area: cbr_o98.raw (F12)"	"Area: cbr_o107.raw (F13)"	"Area: ct_n61.raw (F14)"	"Area: ct_n67.raw (F15)"	"Area: ct_n75.raw (F16)"	"Area: ct_n83.raw (F17)"	"Area: ct_n90.raw (F18)"	"Area: ct_n103.raw (F19)"	"Area: ct_n114.raw (F20)"	"Area: ct_o63.raw (F21)"	"Area: ct_o70.raw (F22)"	"Area: ct_o73.raw (F23)"	"Area: ct_o82.raw (F24)"	"Area: ct_o91.raw (F25)"	"Area: ct_o105.raw (F26)"	"Area: ct_o117.raw (F27)"	"Area: ct-o115.raw (F28)"	"Area: s06_66.raw (F29)"	"Area: s06_77.raw (F30)"	"Area: s06_78.raw (F31)"	"Area: s06_84.raw (F32)"	"Area: s06_92.raw (F33)"	"Area: S06_95.raw (F34)"	"Area: s06_101.raw (F35)"	"Area: s06_109.raw (F36)"	"Area: syd_n65.raw (F37)"	"Area: syd_n69.raw (F38)"	"Area: syd_n74.raw (F39)"	"Area: syd_n80.raw (F40)"	"Area: syd_n85.raw (F41)"	"Area: syd_n87.raw (F42)"	"Area: syd_n97.raw (F43)"	"Area: syd_n99.raw (F44)"	"Area: syd_n100.raw (F45)"	"Area: syd_n104.raw (F46)"	"Area: syd_n110.raw (F47)"	"Area: syd_o76.raw (F48)"	"Area: syd_o79.raw (F49)"	"Area: syd_o94.raw (F50)"	"Area: syd_o106.raw (F51)"	"Area: syd-o112.raw (F52)"
"False"	"TG(16:0_12:2_11:2)"	"C42 H75 N O6"	"Invalid mass"	"Invalid mass"	"689.55520"	"17.669"	"1063378.36574463"	"Single match found"	""	"917208.912429256"	""	""	""	"111316.81482806"	""	"147168.969809532"	""	"62207.0418324439"	""	""	"108717.699028533"	""	""	"12884.3735082333"	""	"82415.1725705597"	""	"77207.7527359745"	""	"117788.150937793"	"89206.5618590004"	""	""	""	""	"160514.034508706"	"172992.625347861"	""	""	""	""	"1063378.36574463"	"98990.0996853229"	""	""	"52814.4959512514"	""	""	""	""	""	""	""	""	"156365.275989743"	""	""	""	""	""
"False"	"TG(16:0_17:1_18:1)"	"C54 H103 N O6"	"Not the top hit"	"Full match"	"861.77570"	"21.600"	"1046390.3222988"	"Multiple matches found"	""	""	""	""	""	"325091.292243775"	""	""	""	""	""	""	"670000.609187358"	""	""	""	""	""	""	""	""	""	""	""	"160090.785613204"	""	""	""	""	""	""	"85772.6655969021"	""	""	""	""	""	""	""	"153901.847804195"	""	""	""	""	""	""	""	""	""	"1046390.3222988"	""	""
"False"	"TG(17:0_18:1_18:1)"	"C56 H107 N O6"	"Not the top hit"	"Full match"	"889.80606"	"21.247"	"1039803.41894049"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"1039803.41894049"	""	""	""	""	""	""	""	"47060.3306742411"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"595383.473762846"	""	""	""	""	""	""
"False"	"PE(18:0p_18:3)"	"C41 H76 N O7 P"	"Not the top hit"	"Full match"	"725.53343"	"12.236"	"1021273.02858556"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1021273.02858556"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(18:2_16:1_18:1_16:1)"	"C77 H140 O17 P2"	"No results"	"Invalid mass"	"1398.94316"	"19.125"	"1004195.51097108"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12144.8284208424"	""	"1004195.51097108"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_18:1_16:1)"	"C55 H103 N O6"	"No results"	"Full match"	"873.77537"	"21.626"	"999621.927328735"	"Multiple matches found"	""	""	""	""	"269503.440993117"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"999621.927328735"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(12:3_22:6_22:3_18:2)"	"C83 H134 O17 P2"	"No match"	"Full match"	"1464.90519"	"17.919"	"997012.14347163"	"Multiple matches found"	"229566.027295536"	"253480.539018897"	"210971.869672199"	"143690.712331778"	"403394.435861499"	"498743.873824477"	"215987.449424479"	"997012.14347163"	"200101.905482112"	"127991.9425498"	"29156.4713195057"	"26941.962987257"	"19778.1065210524"	"128429.889165672"	"102128.302981518"	"3362.31751364491"	"338080.87317656"	"319026.098784903"	"338338.686605795"	"130725.722350455"	"68741.6657803808"	"103750.243175866"	"119868.53967829"	"140123.017636391"	"114581.607717462"	"67335.3835331398"	"166335.770543335"	""	"262034.148372263"	"23966.2390186086"	"158497.377425841"	"156851.101798111"	"23825.1444670348"	"231368.611993455"	"548001.810318214"	"78039.1760654486"	"399238.202928779"	"60209.628818071"	"127629.731971375"	"41219.0654369774"	"283998.232380449"	"216046.134110403"	"140241.32112468"	"172072.373249149"	"135479.655373555"	"167815.408572832"	"40775.088130102"	"193599.872311552"	"144581.764099303"	"122242.084966096"	"75789.2360156182"	"122902.374028298"
"False"	"TG(16:1_16:1_8:0)"	"C43 H81 N O6"	"Not the top hit"	"Full match"	"707.60376"	"16.932"	"987442.199914073"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	"760701.383031183"	""	""	""	""	""	""	""	""	""	""	""	"987442.199914073"	""	""	""	""	""	""	""	""	""	""	""	""	""	"788613.274095214"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_18:1_18:3)"	"C57 H103 N O6"	"No match"	"Full match"	"897.77580"	"21.005"	"987213.715586905"	"Multiple matches found"	""	""	""	""	""	""	"987213.715586905"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:2_11:1_18:1)"	"C50 H91 N O6"	"Full match"	"Full match"	"801.68215"	"19.685"	"979359.151341621"	"Multiple matches found"	""	"407072.69438538"	"86048.594372562"	"61400.8580087836"	"75600.4242391111"	""	"58891.8823853043"	"205111.186037318"	"19129.3370477688"	"166402.958370538"	""	"22570.4580480093"	"126044.230022054"	"89166.1759124122"	""	"111685.854068632"	"192438.405507169"	"68755.6466239432"	"140942.650765933"	"93282.0147433773"	"25454.1843457948"	"122597.11173809"	"76927.3433475464"	"157240.464554311"	"67139.5997642439"	"109724.160431263"	"678224.32757382"	"59741.9376784711"	"123304.753690439"	"194409.052456471"	"174330.127653389"	"242618.646186109"	"117731.126732337"	"979359.151341621"	"248095.303860554"	"222604.882390815"	"54071.547331808"	"27209.1570597982"	""	"75224.5380546463"	"139371.355236064"	"162277.037192016"	"134428.415567712"	"72088.8644269469"	""	"107095.94626191"	"79828.1106919043"	"32171.0051247181"	"160612.596370533"	"82418.1521896242"	"68357.0872020942"	"24232.6788502341"
"False"	"TG(18:1_18:1_16:0)"	"C55 H105 N O6"	"No results"	"Full match"	"875.79173"	"22.001"	"978547.858218851"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"978547.858218851"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(26:1_18:1_16:1)"	"C63 H119 N O6"	"No match"	"Full match"	"985.90042"	"22.336"	"968320.030094885"	"Single match found"	""	"968320.030094885"	""	""	"146104.922396493"	""	""	""	""	""	""	""	""	""	""	""	"304266.176159733"	""	""	""	""	""	""	"297832.345577345"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(26:0_18:1_18:2)"	"C65 H123 N O6"	"Not the top hit"	"Full match"	"1013.93232"	"22.623"	"954322.840022389"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	"4957.33958870229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"954322.840022389"	""	""	""	""	""	""	""	"412800.047356106"	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_24:0_16:0)"	"C61 H119 N O6"	"No results"	"Full match"	"961.90081"	"22.812"	"953652.463686737"	"Multiple matches found"	"167282.889427167"	"953652.463686737"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(26:1_16:1_16:1)"	"C61 H115 N O6"	"No match"	"Full match"	"957.86889"	"22.145"	"947139.071838667"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"222553.489249322"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"947139.071838667"	"304919.986961909"	""	""	""	""	""	""	""	""	""	""	"250099.3942015"	""	""	""	""	""	""
"False"	"TG(16:0_16:0_18:3)"	"C53 H99 N O6"	"No match"	"Full match"	"845.74397"	"21.267"	"927754.773665884"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"927754.773665884"	""	""	""	""	""	"158339.472541413"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(4:0_18:3_18:3)"	"C43 H73 N O6"	"No match"	"Full match"	"699.54159"	"15.263"	"907550.115663701"	"Single match found"	"48306.9075190501"	"196627.203992904"	"43232.3736777494"	""	"36990.5317365085"	"157850.959475508"	""	"43086.2746007177"	""	""	""	""	"51730.072700959"	""	"32217.8342771806"	"14599.0864850774"	"141493.395823158"	"76347.2135701431"	""	"108472.039397306"	"52502.7815982869"	"35961.6298064345"	"47939.2701738404"	"104353.961200728"	"31646.2805952457"	"52719.6265059827"	"110927.965119923"	"68699.0343775499"	"16678.3623996041"	"58247.5674382309"	"41359.9016552234"	"24831.0329270629"	"32901.9279509096"	"907550.115663701"	"43864.1672116058"	"53043.8942988525"	""	"44616.8898755742"	"42467.15855933"	"40343.1627314045"	"33008.5020457662"	"80997.9494538416"	"50204.5075957425"	"58654.6107426036"	"80021.2988502732"	"35584.3387573017"	"54106.2675482329"	""	"31266.1104372641"	"48513.7479528572"	"15859.606438136"	""
"False"	"PC(18:1_20:4)"	"C46 H82 N O8 P"	"No match"	"Invalid mass"	"807.57280"	"11.956"	"892187.081561998"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"892187.081561998"	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"Not the top hit"	"Full match"	"639.57992"	"16.155"	"891293.525203699"	"Single match found"	"38506.4303751343"	"61716.4007679805"	"4370.72525747867"	""	""	""	""	""	"126902.413671063"	""	""	""	"84104.8031627464"	""	""	""	""	""	""	""	""	"69452.2034840655"	"51246.4175421331"	""	""	"70174.6098163773"	"117454.525079083"	"9491.66968366805"	"109493.708140036"	"67221.556658776"	""	""	"63595.4479620631"	"891293.525203699"	"148186.267831232"	"82458.17905017"	""	"61289.0076472956"	""	""	""	""	""	""	""	""	""	"42056.6211500909"	""	""	""	""
"False"	"CL(18:4_20:4_18:2_18:2)"	"C83 H138 O17 P2"	"No match"	"Full match"	"1468.93594"	"18.919"	"881413.687312968"	"Single match found"	"462218.28773583"	"442229.538894871"	"249211.462043857"	"244726.998532196"	"396859.992751588"	"465201.706490916"	"476974.530027274"	"881413.687312968"	"287725.220024372"	"154957.988590032"	"58028.3386276977"	"151082.837795897"	"181379.656720106"	"112182.165587085"	"168183.225390212"	"199305.210923516"	"228932.004491703"	"239207.367050783"	"241204.103944069"	"100070.179776625"	"161190.757401879"	"68584.4459683589"	"184205.420534115"	"82754.7630263767"	"72923.4905488892"	"121319.039437961"	"127278.873633336"	"27948.4222449052"	"222742.031623216"	"107826.457498133"	"189930.492576457"	"128467.570144688"	"102463.128736352"	"279539.983816949"	"140809.769955322"	"157507.76194039"	"326513.074507081"	"145035.738130486"	"88792.3658245925"	"133415.908339441"	"234388.714753217"	"407958.327883854"	"97428.1199893817"	"127836.641550079"	"76511.4239475275"	"136763.882255545"	"78144.0126780275"	"247092.34958174"	"111438.604407484"	"132674.082990863"	"126751.873807768"	"150599.734794649"
"False"	"TG(18:0_20:0_16:0)"	"C57 H113 N O6"	"No match"	"Full match"	"907.85301"	"22.443"	"881114.623737249"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"881114.623737249"	""	""	""
"False"	"TG(16:0_14:2_11:3)"	"C44 H77 N O6"	"Not the top hit"	"Full match"	"715.57226"	"16.446"	"876150.232317976"	"Multiple matches found"	""	"876150.232317976"	"42896.7147127692"	""	"9422.26056048906"	"29093.064257401"	""	"45034.3030197893"	""	"54752.0824750306"	""	""	"22627.2720626584"	""	""	""	"29015.15112953"	"21031.0302700704"	""	"57901.9105736915"	""	""	"13436.7496510942"	"14512.2372441599"	""	""	"40890.5478725764"	"10903.2734681891"	"29980.4624783565"	"26511.9966025887"	"53143.4060619095"	"18551.4608149048"	"30714.6588259004"	"374709.777631465"	"21570.9193792241"	"42897.2586025383"	""	""	"8900.47284209878"	"9301.32463855597"	""	""	"16080.3022283012"	"17839.6572754294"	""	"16371.43371706"	"21705.7709625812"	""	"7324.08562704609"	""	""	""
"False"	"TG(18:1_17:1_18:2)"	"C56 H103 N O6"	"Not the top hit"	"Full match"	"885.77524"	"20.895"	"868150.25253211"	"Single match found"	"339890.197367145"	"218012.744933254"	"378511.993685985"	"110533.72008168"	"99349.292466936"	"332751.248045262"	"868150.25253211"	"380916.400268331"	"173141.344246045"	"158289.155997172"	""	""	"518446.111513581"	"77475.5933546274"	"164760.323300513"	"98165.9488408741"	"425203.598246842"	"327383.175504972"	"114911.501825292"	"276785.489984255"	""	"171198.210218459"	"286627.15286005"	"297688.796219794"	"199998.178220162"	"451434.64612746"	"343840.993517037"	""	"238360.0124454"	"215732.034048964"	"266951.376278399"	"217846.352739229"	"179917.368927383"	"796636.95292779"	"239643.406240704"	"334178.548448648"	"276629.634925025"	"162515.541864636"	"210654.07230081"	"164577.198240761"	"250260.370798185"	"423366.362295613"	"182512.11327499"	"282753.946902191"	"251321.861506629"	"185216.50433831"	""	"51901.2896008142"	"235726.47274052"	"413832.763216645"	""	"353285.531823694"
"False"	"TG(18:2_18:2_20:0)"	"C59 H109 N O6"	"Not the top hit"	"Full match"	"927.82231"	"21.494"	"849070.358110354"	"Multiple matches found"	"218928.659501436"	"556814.253092645"	"212870.713189793"	"261285.059113698"	"271400.506545754"	"639079.766763052"	"600108.792356618"	"849070.358110354"	"117333.575054866"	"246828.686307921"	"24041.0106034606"	"76711.6510236697"	"456481.943037707"	"127259.751888776"	"155206.475051677"	""	"344919.150049553"	"296229.229196134"	"239880.215110384"	""	""	"288878.427759063"	"307427.152229925"	"221682.458326824"	"278775.751273384"	"405341.169573684"	"336909.391127006"	"200478.928394181"	"537701.286748572"	"307709.877659856"	"207970.84256083"	"324516.566212193"	"97535.6965400445"	"446273.703156599"	"550495.099120989"	""	"425288.849952657"	"125652.328232935"	"188701.953249066"	"108616.030922153"	"406986.026401136"	"460332.548919459"	"158454.609195291"	"160690.002087247"	"221551.424080511"	"260531.538831815"	""	"48308.5451030816"	"65777.1787756951"	"229634.377833161"	"185991.891332501"	"372426.333847815"
"False"	"TG(26:0_16:0_18:1)"	"C63 H123 N O6"	"Not the top hit"	"Full match"	"989.93105"	"22.475"	"838272.237707315"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"718481.458735608"	""	""	""	""	""	""	"838272.237707315"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PA(60:0)"	"C63 H125 O8 P"	"Not the top hit"	"Full match"	"1040.90858"	"18.747"	"834903.413239743"	"Single match found"	"61985.64540134"	"63600.2417957497"	"34117.3502258813"	"60860.600043596"	"30348.0460379859"	"61878.9503983779"	"49944.351682739"	"41531.5931165323"	"60036.8774020286"	"67534.2186030634"	"68684.9935812431"	"51347.6641250594"	"69964.7414477135"	"78660.9594360584"	"39496.6669912854"	"51266.7023414181"	"48743.4084383513"	"61107.6287059031"	"53715.8502350734"	"40487.8154498885"	"52433.9267751809"	"33218.1961720833"	"38444.8232432445"	"60222.2931695045"	"60791.4257019249"	"834903.413239743"	"70395.6313434222"	"38937.219794124"	"38996.5479948295"	"61602.58578727"	"41956.6973655328"	"67697.7423144557"	"36195.8617094232"	""	"38737.2032696828"	"40999.0885682919"	"57668.3132728208"	"49859.384282158"	"47689.7014019705"	"56827.2105604898"	"53579.1996505935"	"74884.2427931191"	"63924.6296901153"	"43221.6078799722"	"37124.6343529428"	"81088.6189476269"	"59791.142910234"	"67860.9951505622"	"60273.3592153643"	"40815.9940301338"	"84120.5651475463"	"50950.8292999635"
"False"	"TG(16:0_16:0_16:0)"	"C51 H101 N O6"	"No match"	"Full match"	"823.75975"	"21.171"	"822892.924821916"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	"822892.924821916"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(16:1_16:1_16:1_20:4)"	"C77 H136 O17 P2"	"No results"	"Full match"	"1394.92396"	"19.503"	"822223.966797649"	"Multiple matches found"	"207384.411746491"	""	""	""	""	"450882.160961908"	"125111.906747249"	""	"391659.716143856"	""	"309362.60669359"	"286597.242495465"	"485527.649145725"	""	""	"757608.08292864"	""	""	""	""	"252369.980336795"	"534065.951311346"	"404195.331169619"	""	""	""	"439986.510454863"	"398926.223218843"	""	"822223.966797649"	"462341.782418982"	""	"365629.169113104"	""	""	"499569.047973706"	""	"464504.646802872"	"159562.113043675"	"347592.047509649"	""	""	""	"483405.821903112"	"355062.04393132"	""	"382661.134774044"	"194413.01926131"	"624357.687693295"	"385603.36002311"	"359169.912631873"	"222874.297802716"
"False"	"TG(14:0_12:2_11:3)"	"C40 H69 N O6"	"Full match"	"Full match"	"659.50928"	"14.322"	"805336.916009784"	"Single match found"	""	"805336.916009784"	"72350.8128886412"	""	"38781.9116410695"	"69351.0171809559"	""	"33126.211930351"	""	""	""	""	"41610.0932063045"	""	""	""	""	""	""	"87733.1839770059"	""	""	""	""	""	""	"50353.0209816188"	""	""	""	""	""	""	"416216.600330004"	""	"76425.7656806808"	""	""	""	""	""	"84569.694860968"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_11:3_14:3)"	"C44 H75 N O6"	"No match"	"Full match"	"713.56237"	"17.511"	"804794.755043715"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"804794.755043715"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"751529.815197323"	""	""	""	""	""
"False"	"TG(16:0_10:1_16:0)"	"C45 H87 N O6"	"Not the top hit"	"Full match"	"737.65121"	"18.430"	"800452.350466892"	"Multiple matches found"	""	""	"16060.7873434196"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"800452.350466892"	""	""	""	"495526.47207769"	""	""	""	"536371.209105488"	""	""	""	""	""	"8392.76619043658"	""	""	""	"639550.384108243"	"8294.25903902808"	""	""	""	"225618.525021465"	""	""	"330938.617994566"	""
"False"	"PC(25:1_8:0)"	"C41 H80 N O8 P"	"Not the top hit"	"Full match"	"745.56184"	"11.169"	"799667.143014719"	"Single match found"	"65235.0088665514"	"152264.214193261"	"138209.940763436"	"68826.2013851312"	"78109.0106481634"	"231132.613392361"	"171630.783982099"	"114219.076874072"	"90177.9256799692"	"74758.9849169454"	"69564.7320839399"	"87769.9089213174"	"293436.195172811"	"80376.0835549733"	""	"183011.201357099"	""	""	""	"84809.1771299112"	"129033.757753837"	"191490.683668465"	"160377.631080017"	"151000.599151333"	""	"101905.0244562"	"156447.531665618"	""	"86182.8849820172"	"99432.3465338297"	"184788.819899183"	"160574.058795195"	""	"799667.143014719"	"150017.855673635"	"88552.5342204322"	""	""	"53201.377932203"	""	""	"135348.771452612"	""	"96778.7819262234"	""	""	""	"100921.923628797"	""	""	"90027.3428679872"	"157548.936786543"
"False"	"PI(14:0_21:1)"	"C44 H83 O13 P"	"No match"	"Full match"	"850.55619"	"10.176"	"789537.348791318"	"Single match found"	"23973.4756571343"	"77096.32836163"	""	""	""	"169080.39816053"	"167593.548805206"	"12058.512637256"	"139850.109887187"	""	""	"92032.0095678048"	"199684.631471664"	""	"16813.2751367557"	""	"133721.736097892"	""	""	""	""	"40130.5409429921"	"10892.1903645791"	"115041.428135755"	""	"5781.95798588486"	"69721.1325227602"	""	"96385.2209649892"	"107511.759402713"	"114151.752164341"	""	"140706.706690848"	"789537.348791318"	"122975.980719574"	"237135.014653121"	"13867.2864444177"	""	"13069.2326822549"	""	"54682.2678465141"	""	"9800.17356089769"	""	""	"112913.638567662"	"100409.336256713"	""	"157028.839595967"	"153124.634465021"	""	"74010.8116133832"
"False"	"PS(38:5)"	"C44 H76 N O10 P"	"Not the top hit"	"Full match"	"809.51703"	"10.796"	"775127.771542625"	"Single match found"	""	"771293.87363115"	""	"347689.413180452"	"368686.666314567"	"450952.929978431"	""	"539585.441530006"	"704429.88351305"	"515237.344535324"	""	"375691.299295733"	""	"620404.097614985"	"524089.216179344"	""	"374799.189976175"	"642957.269658789"	"583265.095557969"	"510531.581349972"	"550818.583579953"	"591619.358175804"	"584159.242801599"	""	"569187.973423306"	"717660.76239768"	"738845.019557843"	"379922.67914645"	""	""	""	"599779.811463029"	""	""	"652961.968607974"	""	""	""	"423907.946163003"	""	"765089.48759351"	"429300.601616967"	"568283.028060732"	"590608.742049903"	"550606.46761637"	"378702.389175067"	""	"534325.284242337"	""	"527960.536652074"	"461693.046681357"	"775127.771542625"
"False"	"TG(18:2_11:3_14:2)"	"C46 H77 N O6"	"No match"	"Full match"	"739.57140"	"14.601"	"771217.195432256"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"110431.859612539"	""	""	""	""	""	""	""	"771217.195432256"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_18:2_15:0)"	"C52 H97 N O6"	"Not the top hit"	"Full match"	"831.72914"	"20.818"	"756093.450776657"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"756093.450776657"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"581378.397880791"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_18:3_18:3)"	"C57 H99 N O6"	"No match"	"Full match"	"893.74418"	"19.842"	"740857.452113061"	"Multiple matches found"	"38336.0472568765"	"93607.972058406"	"28032.9830360229"	"34919.1833890863"	"45129.4130968495"	"183516.10681364"	"389744.983631711"	"286690.593579712"	"52420.4481605937"	"38445.2968675429"	"13292.5639105865"	"17459.3630831803"	"28322.1125601917"	"36169.9569471885"	"113290.78669937"	""	"33733.0912853496"	"60296.0693006301"	"85010.9483738364"	"32806.9764027756"	""	"28657.6743372377"	"35676.1463738673"	"29756.9151271864"	"29418.1449047947"	"231243.98275754"	"31810.989185767"	""	"61717.801299772"	"20270.4095597357"	"78150.0404020583"	"104942.462075361"	"12892.1201614957"	"194624.87120875"	"117681.851710487"	"42392.9179264988"	"93821.4537043795"	"740857.452113061"	"34034.8575254332"	"198161.012258354"	"165670.457726574"	"80195.7603776132"	"28396.690260358"	"15863.2684158833"	""	"268630.059516404"	""	"26359.6457961586"	"36920.9262212293"	"73593.472935884"	"36598.4574726147"	"134064.381065312"
"False"	"PC(37:3)"	"C45 H84 N O8 P"	"No match"	"Full match"	"797.59076"	"10.773"	"728307.800341558"	"Single match found"	""	""	""	""	""	"190539.768760982"	"214683.094090089"	""	"102213.440437073"	""	""	"50699.0954490928"	"476230.209387511"	""	""	"114979.428820064"	""	"181570.824343953"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"728307.800341558"	""	""	""	"111292.321247235"	""	""	""	""	""	"92723.062655958"	""	""	""	""	""	""	""	"132902.3589647"
"False"	"TG(18:0e_18:1_18:2)"	"C57 H109 N O5"	"Not the top hit"	"Full match"	"887.82793"	"21.902"	"727139.065376194"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"727139.065376194"	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"DG(16:1_18:2)"	"C37 H69 N O5"	"Full match"	"Full match"	"607.51557"	"11.042"	"725686.765491597"	"Single match found"	"131635.418512731"	""	"93162.5616439071"	"64044.3626145234"	"120648.327869579"	""	"725686.765491597"	"235594.639079113"	"119630.245816388"	"80604.3554402067"	"12465.4567789276"	"29924.8437067131"	""	"51471.9303740236"	"44609.1713680509"	"71477.1872482801"	""	"75556.4607847025"	"73113.489956663"	"96814.9237946552"	"96513.1773431307"	"111036.053507262"	"117298.05646472"	"98615.0356370938"	"75385.8607700274"	"250257.420613023"	"96539.375889923"	"72466.224315207"	"116374.992373945"	""	"184374.174507864"	"129157.918667073"	"173980.393874212"	""	""	"184275.903234249"	"45642.8720444029"	"212830.964440851"	"67433.7736473396"	"78300.4205442835"	"67337.9247422679"	"95342.1425027695"	"106704.201655618"	"89519.8713649329"	"130075.979750577"	"112085.482918738"	"80897.0898759836"	"60237.4871029311"	"74231.8853458428"	"87414.1269306635"	"91473.5613154301"	""
"False"	"TG(18:1_18:1_16:0)"	"C55 H105 N O6"	"No results"	"Full match"	"875.79100"	"22.216"	"722398.130148686"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"722398.130148686"	""	""	""	""	""	""	""
"False"	"DG(16:0_18:2)"	"C37 H71 N O5"	"Not the top hit"	"Full match"	"609.53148"	"13.248"	"722107.961514654"	"Multiple matches found"	""	""	""	""	""	""	"722107.961514654"	"266561.282814185"	""	"156339.430191343"	"301880.470466355"	""	"666025.872438402"	"112264.608355723"	""	""	""	""	""	""	"73326.7869348594"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"134456.891985908"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"348341.032549383"
