"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n04.raw (F1)"	"Area: cbr_n18.raw (F2)"	"Area: cbr_n26.raw (F3)"	"Area: cbr_n40.raw (F4)"	"Area: cbr_n43.raw (F5)"	"Area: cbr_o06.raw (F6)"	"Area: cbr_o07.raw (F7)"	"Area: cbr_o14.raw (F8)"	"Area: cbr_o24.raw (F9)"	"Area: cbr_o27.raw (F10)"	"Area: cbr_o28.raw (F11)"	"Area: cbr_o44.raw (F12)"	"Area: cbr_o50.raw (F13)"	"Area: cbr_o51.raw (F14)"	"Area: ct_n09.raw (F15)"	"Area: ct_n19.raw (F16)"	"Area: ct_n20.raw (F17)"	"Area: ct_n32.raw (F18)"	"Area: ct_n37.raw (F19)"	"Area: ct_n39.raw (F20)"	"Area: ct_n48.raw (F21)"	"Area: ct_o16.raw (F22)"	"Area: ct_o17.raw (F23)"	"Area: ct_o30.raw (F24)"	"Area: ct_o33.raw (F25)"	"Area: ct_o38.raw (F26)"	"Area: ct_o42.raw (F27)"	"Area: ct_o46.raw (F28)"	"Area: ct_o53.raw (F29)"	"Area: s06_02.raw (F30)"	"Area: s06_10.raw (F31)"	"Area: s06_13.raw (F32)"	"Area: s06_25.raw (F33)"	"Area: s06_31.raw (F34)"	"Area: s06_35.raw (F35)"	"Area: s06_41.raw (F36)"	"Area: s06_47.raw (F37)"	"Area: s06_54.raw (F38)"	"Area: syd_n01.raw (F39)"	"Area: syd_n03.raw (F40)"	"Area: syd_n12.raw (F41)"	"Area: syd_n23.raw (F42)"	"Area: syd_n34.raw (F43)"	"Area: syd_n36.raw (F44)"	"Area: syd_n49.raw (F45)"	"Area: syd_n52.raw (F46)"	"Area: syd_n55.raw (F47)"	"Area: syd_o05.raw (F48)"	"Area: syd_o11.raw (F49)"	"Area: syd_o15.raw (F50)"	"Area: syd_o21.raw (F51)"	"Area: syd_o22.raw (F52)"	"Area: syd_o29.raw (F53)"	"Area: syd_o45.raw (F54)"	"Area: syd_o58.raw (F55)"
"False"	"CL(18:3_22:6_14:0_16:1)"	"C79 H134 O17 P2"	"No results"	"Full match"	"1416.90675"	"18.736"	"1408735.60999474"	"Multiple matches found"	"524128.345818535"	"467133.104234201"	"426283.878031508"	"833626.138185335"	"1239245.30367728"	"516210.172268562"	"358568.820204806"	"500923.344013179"	"520109.387797632"	"934027.805417474"	"789194.325288378"	"1000946.92315327"	"755205.76740197"	"485001.486498521"	"55796.0134180779"	"375830.401845378"	"175060.41100915"	"521709.755081497"	"450309.761043867"	"485134.340823376"	"265355.786848722"	"470512.907038114"	"456969.944380905"	"466241.943829659"	"659313.251452518"	"434692.12434501"	"985650.054634098"	"500745.146737621"	"865565.139698764"	"721370.027464372"	"710606.301943782"	"838546.136575518"	"844758.382190381"	"440059.534249095"	"163650.335631226"	"1408735.60999474"	"705266.271209844"	"602903.96234184"	"716842.404158625"	"658324.337120013"	"373941.916398058"	"743388.424939574"	"277912.481544134"	"586567.928537911"	"628208.059074178"	"830247.95881981"	"379443.710960818"	"814258.102995107"	"485055.854309649"	"828894.103182143"	"742847.288119421"	"808115.77251811"	"586809.7994216"	"525440.510154732"	"704345.252665023"
"False"	"CL(18:4_16:1_16:1_16:1)"	"C75 H132 O17 P2"	"No match"	"Full match"	"1366.88974"	"18.932"	"2864406.95117444"	"Single match found"	"439638.492970426"	"231810.217485538"	"249859.085057766"	"994661.45960692"	"686190.480283379"	"387157.214195812"	"238680.482988307"	"310433.930792704"	"422412.117204791"	"964284.457535657"	"854352.555069858"	"1115403.75743929"	"600952.93664723"	"342071.078315496"	"37187.9600324432"	"609808.886094542"	"284961.262099673"	"221044.70715937"	"271672.687239323"	"655698.02372282"	"2864406.95117444"	"1039974.80595095"	"924792.938261454"	"623579.420927302"	"401426.020126562"	"1025808.11401183"	"980887.0184569"	"389360.998157416"	"812201.500394956"	"589074.37558411"	"643555.473533807"	"736268.067814201"	"816698.62313877"	"1127006.78466488"	"213587.858168822"	"2036402.12988946"	"741274.466839489"	"601037.401506083"	"717829.502621994"	"389202.939902145"	"909596.345393371"	"569530.667451576"	"194393.898474264"	"650807.908678625"	"488343.141120122"	"508981.053746863"	"254761.714203838"	"748624.162204917"	"345855.909493709"	"1114627.93163336"	"445462.757608846"	"630970.385163462"	"595797.509837906"	"448665.217550856"	"269014.545380799"
"False"	"CL(18:4_18:2_16:1_18:2)"	"C79 H136 O17 P2"	"No results"	"Full match"	"1418.92333"	"19.190"	"1398541.96682391"	"Multiple matches found"	"991010.189095604"	"367933.258520119"	"475230.363388552"	"740339.011887936"	"1398541.96682391"	"198670.522053208"	"846185.078121414"	"364873.373721332"	"187932.87795082"	"923749.072755967"	"659945.476330706"	"1251329.94111327"	"571276.973776754"	"197898.152380241"	"32808.4227997596"	"717065.799481871"	"156266.759360608"	"190472.689915383"	"141312.432744546"	"547608.163148471"	"304630.957167807"	"664723.230515554"	"906596.743446415"	"488284.801111521"	"618398.796735353"	"985619.615881396"	"1168245.16739318"	"364983.341589409"	"750764.811244067"	"877131.978230528"	"715418.291134653"	"674990.173694156"	"677661.50819598"	"1110935.19419131"	"290928.837978992"	"1109159.77569775"	"924432.696484872"	"750403.49474017"	"669885.343997409"	"524182.230247392"	"862485.122442552"	"555554.314251432"	"110500.151274006"	"681838.404266149"	"1128465.45798099"	"623015.36260307"	"246762.769350035"	"661576.970028388"	"175323.990933615"	"793596.010948914"	"678295.100729817"	"743755.670950667"	"492673.854243094"	"514848.410498278"	"555956.727228508"
"False"	"CL(18:4_18:2_16:1_22:6)"	"C83 H136 O17 P2"	"No match"	"Full match"	"1466.92097"	"18.543"	"1084455.27416636"	"Multiple matches found"	"340721.070039538"	"503462.682619061"	"168571.887222542"	"158152.354099372"	"629889.726291311"	"563641.999068989"	"149465.815669816"	"579179.296330208"	"615584.805901521"	"256124.439253211"	"211239.307332287"	"120695.388073295"	"367672.908200863"	"473651.647006186"	"97116.1983869774"	"210851.707051332"	"1084455.27416636"	"678092.481598654"	"528436.772086232"	"87505.7781300681"	""	"222515.130686081"	"185877.38567956"	"90196.8240970796"	"198514.717540256"	"86390.1998002631"	"458560.045168851"	"328691.683693693"	"224735.490781635"	"317041.616024748"	"269215.062293938"	"335688.212348082"	"648381.808076064"	"185300.707680284"	"160558.275665871"	"185197.61752144"	"174247.861537984"	"199782.613225851"	"173559.241107296"	"438086.015345765"	"84004.5947691291"	"777054.482793109"	"615192.530891834"	"145151.930498518"	"710097.676243803"	"446968.740490198"	"155190.599257528"	"160388.890266435"	"835326.578718814"	"151368.126520255"	"242560.521473092"	"347361.281848423"	"101038.097171007"	"321550.867263972"	"819391.93931282"
"False"	"CL(18:4_18:2_18:2_18:2)"	"C81 H138 O17 P2"	"No results"	"Full match"	"1444.93942"	"19.317"	"1260979.63521896"	"Single match found"	"625779.421464042"	"328086.396586697"	"342568.729217535"	"266640.587377238"	"1033006.42179082"	"325512.675941837"	"150154.792081733"	"324300.678846573"	"283499.084267322"	"438934.835718815"	"290105.470551647"	"434794.053062839"	"368726.34518921"	"304909.551640661"	"65295.0096441103"	"1260979.63521896"	"200983.58112893"	"794186.196680135"	"181332.087411572"	"242450.460451556"	"140600.990284177"	"230997.065619325"	"429788.993943968"	"192495.280016775"	"326984.088172263"	"407870.736259931"	"730162.153605682"	"223284.448092803"	"306522.341445121"	"595773.232483941"	"446787.532877666"	"394782.44118043"	"462542.506174067"	"522147.507064425"	"215688.176759753"	"330091.213696597"	"568857.022917969"	"406779.453260663"	"318539.193422361"	"432788.652891486"	"404474.087072433"	"452891.442770791"	"209700.036684565"	"374183.115373865"	"255900.880176867"	"372514.293830773"	"145216.141879119"	"272110.302979421"	"353313.50252012"	"286846.286001811"	"357431.387324297"	"479341.684576718"	"220413.533608633"	"251503.356334955"	"1019893.53691298"
"False"	"CL(18:4_20:4_16:1_18:2)"	"C81 H136 O17 P2"	"No match"	"Full match"	"1442.92348"	"18.866"	"1371498.16903048"	"Multiple matches found"	"1152577.17030242"	"598278.107991195"	"1371498.16903048"	"378199.001283012"	"1060475.85220076"	"642826.714392339"	"284457.219446545"	"606301.568348201"	"608664.208489445"	"577234.619096632"	"456096.28765137"	"157578.243821355"	"627686.941458579"	"587076.781895056"	"83078.2412655164"	"256119.468810069"	"689220.375648242"	"666046.293378617"	"503434.395800189"	"744649.467487227"	"29428.1344271361"	"186199.640548219"	"216123.45383748"	"228290.506483174"	"389815.247425559"	"197527.236891446"	"700184.11429541"	"462774.67260714"	"426838.21601542"	"671430.880328765"	"539009.886830381"	"619671.317928129"	"886888.401270991"	"235134.416913959"	"141627.322995769"	"148595.050335072"	"445720.948347318"	"443353.331047619"	"1181967.53908541"	"759408.84536268"	"187772.826947793"	"892782.855440138"	"476226.270678607"	"1207434.24842395"	"474106.737962962"	"677783.576143295"	"299849.529120969"	"358780.133725624"	"676656.159193842"	"306740.292707042"	"568756.232792095"	"659528.954338416"	"333033.707541366"	"269172.450657293"	"580376.493904982"
"False"	"CL(18:4_20:4_18:2_18:2)"	"C83 H138 O17 P2"	"No match"	"Full match"	"1468.93640"	"19.004"	"675810.786493424"	"Single match found"	"227281.830146205"	"400571.561519209"	"218256.408730084"	"247560.637984439"	"635149.221913675"	"405269.978593017"	"106889.028380164"	"237549.232628329"	"303898.803372531"	"197904.124313815"	"93349.2631136379"	"90687.8956882903"	"284802.982017956"	"325374.071727929"	"52847.1309369238"	"131411.870739361"	"675810.786493424"	"378067.035112345"	"274961.023975569"	"100436.671175107"	""	"96295.1189606869"	"141899.610705446"	"129101.932633942"	"166160.025704131"	"122541.43823568"	"343986.096558299"	"129190.758756723"	"139224.871249758"	"284700.991198014"	"247967.826362213"	"263311.650249397"	"401094.727006956"	"135672.785153466"	"96163.4369601645"	"100464.239344732"	"219963.223338545"	"185524.512795582"	"135980.473760389"	"424621.553300681"	"194543.307794255"	"495442.628882815"	"364821.015603721"	"175199.488830977"	"163000.311332564"	"287261.096322468"	"103153.596041848"	"100503.094127362"	"577743.614578992"	"104433.991530884"	"202477.152094088"	"290267.770806745"	"102605.00325797"	"269394.602771184"	"254280.770613452"
"False"	"CL(22:6_14:1_16:1_16:1)"	"C77 H132 O17 P2"	"No match"	"Full match"	"1390.88997"	"18.602"	"1284684.65296346"	"Single match found"	"277045.969092885"	"177704.788800359"	"205174.478141032"	"956462.556388684"	"642027.093087901"	"197007.371482346"	"222655.297633031"	"187253.643731993"	"272999.380453845"	"822469.926079381"	"863712.402163089"	"339178.327927906"	"402107.345496675"	"213825.721320033"	"19060.1486415292"	"241284.199634608"	"103549.486074344"	"230104.358999557"	"191846.56614436"	"415826.883540348"	"1039359.74308751"	"573041.156840884"	"371364.902560319"	"457074.950059209"	"396369.256142524"	"403578.41211437"	"661785.033853969"	"321344.836381565"	"789793.680405951"	"349975.883767134"	"361193.551214566"	"502764.669379517"	"1284684.65296346"	"387973.21563558"	"88244.8164057572"	"566732.062964761"	"362176.782824575"	"357463.296962064"	"612494.774640599"	"297873.450424636"	"305481.802937665"	"340388.871895634"	"102932.172325104"	"389947.632235407"	"389507.805088242"	"489569.84030052"	"220009.792263866"	"814316.22000981"	"207877.482810627"	"851004.732089956"	"498766.977716024"	"446944.26248978"	"493529.402427488"	"339481.875770837"	"377467.283355006"
"False"	"CL(64:5)"	"C73 H132 O17 P2"	"No match"	"Full match"	"1342.89209"	"18.503"	"474832.50197472"	"Single match found"	"284829.122308673"	"25337.27262138"	"27415.4239301262"	"397316.562146415"	"474832.50197472"	"37383.554355368"	"51472.0067145262"	"38694.0135519499"	"153853.897830711"	"398869.95887124"	"372501.484107708"	"115523.412104527"	"190384.428404251"	"36217.0273772061"	""	"54496.4669255301"	"25357.5106976306"	"49729.1836084791"	"26961.4578234898"	"75790.8215557688"	"434604.818756666"	"274034.088076805"	"47675.2583695833"	"176502.281548775"	"41404.0132971589"	"109244.471182796"	"327933.184233521"	"36938.7211012278"	"106998.062138119"	"80061.1459134798"	"47471.1664911473"	"81188.8671699387"	"243664.568600084"	"173338.493608633"	""	"432130.63363926"	"64298.26215756"	"43562.4778259917"	"199118.331345257"	"39276.4075700595"	"44515.4584613576"	"53282.7587356407"	""	"41570.7810759922"	"48589.5841317333"	"62891.3887424206"	"40361.8107944427"	"142576.569062513"	"31772.8812039286"	"116765.572268058"	"125477.814168027"	"58414.8747424451"	"41935.5929608575"	"44723.389809538"	"49976.5342598025"
"False"	"CL(66:2)"	"C75 H142 O17 P2"	"Not the top hit"	"Full match"	"1376.96985"	"20.458"	"918341.169809059"	"Single match found"	"166703.302187531"	"89604.1442690369"	"28541.5516532831"	"59606.8229195059"	"69165.2312068719"	"25147.0437468465"	"102951.155282098"	"33317.5597695954"	"267023.176934252"	""	"28475.7734321889"	"528133.804964239"	"144067.039195462"	"207555.012970772"	""	"26846.1312983683"	"244011.991257383"	"372790.638062474"	"21534.8184249494"	"103801.207374689"	"383322.908436929"	"76373.8182882298"	"341584.262446226"	"135084.234469678"	""	"177889.334909716"	"126892.495231965"	"81679.9069084468"	"379492.226890944"	"44447.7948857196"	"35026.5127115838"	"31859.3905860208"	"322951.158839499"	"319211.865213235"	"41234.4868719572"	""	"275583.739931231"	"147430.430999471"	"75460.5428619543"	"166197.573444486"	"130970.655504489"	"918341.169809059"	"41191.661713912"	"103769.019080772"	"52887.0445110049"	"348701.924061691"	"9853.54627794737"	"50947.6793767917"	"54645.4499129196"	"64729.1546053543"	"70679.4590320144"	"582904.741658562"	"108430.796417779"	"129756.158001689"	"90818.7638810567"
"False"	"CL(72:12)"	"C81 H134 O17 P2"	"No match"	"Full match"	"1440.90717"	"17.490"	"7241814.8462105"	"Single match found"	"42899.4372443883"	"2427120.93257164"	"126356.90339169"	"627368.98570161"	"2032666.5937705"	"3463190.47496211"	"936064.429911131"	"2939378.09566447"	"3603271.98591051"	"1197828.69044872"	"1879963.20498462"	""	"1065574.3408432"	"2542422.77634504"	"641965.866338354"	"33410.034676258"	"7241814.8462105"	"4049232.37758617"	"4183746.54911796"	"51004.0446873112"	""	"132094.01159276"	"25536.0147509067"	"352963.923030527"	"914979.926643008"	"43309.7694137941"	"2880743.20304198"	"2510237.86641631"	"2309378.92827986"	"920450.595137327"	"943630.592857484"	"2319809.60920363"	"5087032.29348568"	"26311.6792535197"	"38978.3515552009"	"37460.6694591404"	"198761.408612229"	"720269.348305204"	"423757.911350832"	"2412457.68322064"	""	"6178962.3813733"	"3480644.5006076"	"342289.639049868"	"1761250.95031515"	"3110747.47364957"	"938211.20060527"	"2211773.94098279"	"5447942.76582135"	"1269284.33152511"	"577617.255512319"	"2673557.78805988"	"828451.381911624"	"520031.803465393"	"2055274.56416568"
"False"	"CL(72:13)"	"C81 H132 O17 P2"	"No match"	"Full match"	"1438.89010"	"17.883"	"388616.792285131"	"Single match found"	""	"203265.161146089"	"35108.7118110098"	"91500.4747991689"	"190700.395837194"	"204089.040583951"	"71640.8896681299"	"259506.194633356"	"259180.275131564"	"115247.813540722"	"136829.36101278"	""	"182874.684180505"	"216456.25095031"	"35445.6130345003"	""	"306897.080583662"	"237600.63772889"	"278699.090953223"	"19160.3595468537"	""	"19871.8660170539"	""	"76343.3131529829"	"142722.556930523"	""	"118471.798809041"	"184535.856473767"	"135278.885121947"	"72640.0569242812"	"62816.6911748599"	"167086.19272545"	"307263.802481127"	""	""	""	"26764.6663066724"	"51800.023124065"	"74161.6768576443"	"226105.839932612"	""	"388616.792285131"	"208217.372222626"	"36067.5558247855"	"165407.59898126"	"281453.183037417"	"89418.1127408368"	"82797.4255741141"	"328478.688753331"	"57564.5800383094"	"96903.863180498"	"130834.39445251"	"67639.6881430392"	"30066.0493526163"	"171852.693166308"
"False"	"CL(74:15)"	"C83 H132 O17 P2"	"No match"	"Full match"	"1462.89001"	"17.487"	"553944.202420164"	"Single match found"	""	"154618.39431593"	""	"237571.186140906"	"123015.576567359"	"167326.879848923"	"51664.1633912661"	"212024.740767403"	"207869.778244868"	"80235.105515588"	"120301.218102544"	""	"125686.975814127"	"153476.532387366"	"38788.3270657195"	""	"359169.038876713"	"244034.824175137"	"279759.612471228"	"5130.41436486924"	""	"14112.0259604747"	""	"23071.7243561074"	"58462.7298622225"	""	"174366.260168586"	"151814.566524252"	"141795.135990165"	"165680.946801186"	"68072.5326518768"	"153982.36043573"	"302438.872501524"	""	""	""	"23993.828217146"	"116338.484725194"	"131803.553447516"	"158105.163593909"	""	"328269.22725844"	"553944.202420164"	"20437.7134334717"	"116458.872922544"	"180564.657999567"	"62336.4634233513"	"107114.112235484"	"329275.880627916"	"69527.508403934"	"191992.028080242"	"156609.538513394"	"50818.0864123061"	"68497.8254205378"	"122468.997664294"
"False"	"DG(16:0_18:1)"	"C37 H73 N O5"	"Not the top hit"	"Full match"	"611.54807"	"15.555"	"403711.314383043"	"Multiple matches found"	"293157.702667479"	""	""	""	"217068.522846452"	""	""	""	""	""	""	""	""	""	"273854.964796919"	""	""	""	""	""	""	""	""	""	"403711.314383043"	""	""	""	""	""	""	"359835.223477799"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"252291.592163549"	""	""	""	""	""	""	""
"False"	"DG(16:0_18:2)"	"C37 H71 N O5"	"Not the top hit"	"Full match"	"609.53238"	"13.694"	"542398.256918699"	"Multiple matches found"	"542398.256918699"	""	""	""	"160778.53304077"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"122351.309024533"	""	""	"398712.750859947"	""	""	""	""	""	""	"120230.343944262"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"298064.124260734"	""
"False"	"DG(16:0_18:2)"	"C37 H71 N O5"	"Not the top hit"	"Full match"	"609.53292"	"13.128"	"835491.550868998"	"Multiple matches found"	"835491.550868998"	"105933.300153382"	""	"152351.724614667"	""	""	""	"98557.1045430691"	""	"195828.928596147"	"171723.328660743"	"176605.256851141"	"146799.192047967"	""	"331213.483869241"	""	"104619.450621341"	""	"163111.36145873"	""	""	"161744.981415128"	"100722.30485207"	""	"451151.841593316"	"180099.368816541"	"417448.397636526"	"141526.616926925"	"142580.530198865"	""	"211539.77932752"	"209112.933041888"	"167964.090239978"	"608668.293156952"	"464938.653888944"	""	"264960.780123489"	"208042.796179207"	"148629.032380531"	"126955.779202056"	"117557.835157742"	"141824.017621137"	""	"118330.66984212"	"456380.758028224"	"132941.886661797"	""	"95010.0607277516"	"195531.502129249"	""	"122991.86666009"	"176129.192138142"	""	"103409.223583538"	""
"False"	"DG(16:0_18:3)"	"C37 H69 N O5"	"Not the top hit"	"Full match"	"607.51641"	"11.973"	"448919.684603597"	"Multiple matches found"	"235630.855651673"	""	"88855.6563394889"	""	"135678.499686587"	""	"85063.2191564736"	"312552.625435052"	""	""	"167366.869202953"	"81873.6072303395"	""	""	"50651.4188820209"	"62951.5781295519"	""	"263753.900905265"	""	"52975.6267570499"	"90247.9609960288"	"88127.1009013175"	"78980.4842494096"	""	"119047.682358933"	"75673.7982839588"	"345643.462435152"	"160806.571585905"	"135081.054276426"	""	""	""	"290128.825719328"	"121352.887928517"	"76649.3929339056"	"147740.894585549"	"308032.297396141"	"290683.449170081"	"140525.03111044"	"292799.166261197"	"180221.597277089"	""	""	"180089.028310527"	""	"197985.938873222"	"155517.325554506"	"161932.628216572"	"448919.684603597"	""	"195285.488377101"	"342449.603563546"	""	""	"269726.553548105"
"False"	"DG(16:1_16:1)"	"C35 H67 N O5"	"Full match"	"Full match"	"581.50168"	"10.518"	"265996.519195256"	"Single match found"	"162036.13223765"	"128945.407518876"	""	""	""	"98677.3023286231"	""	"117320.560698903"	"109076.840810644"	"188405.510302192"	""	""	""	"111395.574055215"	""	"84848.521917332"	"83340.2350614542"	"98286.8803810509"	""	"67942.0444614177"	"103108.173462135"	""	"188454.081084975"	"91724.8554568427"	"102307.551957531"	""	""	""	""	""	""	""	"261023.491129142"	""	"131116.099720174"	""	""	"265996.519195256"	""	"132510.490490617"	""	""	"103237.530354532"	""	""	""	"60390.860614486"	"122781.328807198"	"206938.650670921"	"114117.647900055"	"133361.448556342"	"208324.500062024"	"111333.290469142"	"121796.457461249"	"108239.533467978"
"False"	"DG(16:1_16:1)"	"C35 H67 N O5"	"Not the top hit"	"Full match"	"581.50094"	"10.890"	"1810091.26228994"	"Single match found"	"254013.932911784"	""	""	""	"71089.8526316139"	"698908.61895198"	""	""	""	""	""	""	""	""	"84171.3970302992"	""	""	"749408.047371168"	"605741.772385323"	""	"1127238.9607585"	""	""	""	"120506.393206956"	"690101.465518167"	"1007029.14280219"	""	"464856.150837404"	""	"1090021.44827534"	""	"882473.984364173"	""	"157399.175781708"	""	""	""	""	""	"1209129.90053725"	""	"1263700.9335745"	"713378.711224028"	""	"1810091.26228994"	""	""	""	"551203.04447878"	""	"1646641.82338969"	""	""	"644388.323017325"
"False"	"DG(18:0_18:1)"	"C39 H77 N O5"	"Not the top hit"	"Full match"	"639.57928"	"17.078"	"368341.040751386"	"Single match found"	""	"205955.487130207"	"172441.208835254"	"216757.498540051"	"44881.6383885958"	"231596.058018208"	"43913.2228111364"	"107532.990645886"	""	"100513.234560748"	"136084.688793975"	"114440.515315709"	"76253.5805731116"	"103623.787950328"	""	"51167.6284699461"	""	"368341.040751386"	"68957.5465925787"	"94894.4016158984"	""	"208159.280471278"	""	"362984.95567899"	"57815.4255160212"	"179734.010508978"	""	""	"169050.742658858"	""	""	"120551.956185518"	"159340.752423098"	"119074.09417057"	"28818.1067729012"	""	""	""	""	"190091.381008002"	""	""	""	"109727.060535266"	""	""	"212032.598448155"	"213715.999244989"	"202503.783830721"	"122301.795508802"	"225084.245782778"	"249742.424138083"	"208034.163106186"	""	""
"False"	"DG(18:0_18:2)"	"C39 H75 N O5"	"Not the top hit"	"Full match"	"637.56356"	"15.880"	"337016.234701086"	"Single match found"	"103776.181815988"	""	""	""	"94329.5581026403"	""	""	""	""	""	""	"210849.893891441"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"337016.234701086"	""	""	""	""	"200902.194688561"	""	""	""	""	""	""	""	""	""	""	""	""	""	"296634.634661042"	""	""	""	""	""	""	""
"False"	"DG(18:0_18:2)"	"C39 H75 N O5"	"Not the top hit"	"Full match"	"637.56373"	"15.474"	"975262.812202491"	"Multiple matches found"	"22215.50954572"	""	""	""	""	""	""	""	""	""	""	""	""	""	"171093.454162356"	""	""	""	"975262.812202491"	""	""	""	""	""	"372119.624061811"	""	""	""	""	"70419.4753039933"	""	""	""	"243277.593571451"	"236980.508924629"	"117803.894669327"	""	""	""	""	""	""	""	""	"75550.5684626348"	""	""	""	""	""	""	""	""	""	""
"False"	"DG(18:1_18:2)"	"C39 H73 N O5"	"Not the top hit"	"Full match"	"635.54790"	"13.723"	"507610.686250438"	"Multiple matches found"	""	"158110.823019917"	"107573.564152302"	"175931.877517532"	"251013.965071555"	"312669.73195587"	"70187.3250289357"	"201712.312617508"	"210553.933442705"	"245025.310502666"	"119855.662207891"	"287757.922022902"	"150394.511440349"	"75399.5069364196"	"41014.0614790505"	"99252.331428113"	"224126.41418469"	"171272.231171443"	"130395.7191161"	"77776.0669267045"	"184371.370675861"	"175536.861841976"	"280259.240584183"	"195944.378890607"	"197009.695206426"	"218663.152903287"	"507610.686250438"	"182598.763151599"	"175347.513431258"	""	""	"229947.683309702"	"247588.293720317"	"312730.52037476"	"73344.381704005"	"352951.584891689"	"397341.958512842"	"334985.685862676"	"175789.36587898"	"197829.780982679"	""	"219113.689183519"	"221988.231309254"	"147772.417142602"	"310743.328991158"	"229413.134812656"	"132513.229652756"	"237075.777536381"	"237559.866393048"	"210234.721978896"	"199628.650835038"	""	"182403.84672392"	"148493.591059408"	"249579.709844764"
"False"	"DG(18:1_18:3)"	"C39 H71 N O5"	"No match"	"Full match"	"633.53197"	"12.046"	"529551.091049248"	"Multiple matches found"	""	"242889.297986665"	"80749.4621049288"	""	"298373.268174634"	""	""	""	""	""	""	"127118.289942654"	""	""	"66182.3448994334"	"72600.9882157893"	""	"287111.985644967"	""	"69910.093279549"	""	"174294.241442347"	"91338.8622433638"	"137355.735455535"	""	"84091.1675555478"	""	"312673.166975405"	"258076.732499602"	"345984.61309201"	"196046.232435153"	""	"379908.114164142"	"174094.586896033"	"59081.8514733819"	"164687.97143552"	"303070.264461724"	"319751.030186923"	"205925.596169167"	"261964.542738812"	"369969.080343915"	"347998.829663698"	"300194.035840793"	"147471.675304297"	""	""	"240210.571161127"	"255340.353484"	""	""	"262657.050058999"	"529551.091049248"	""	"182687.378997641"	""
"False"	"DG(18:3_16:0)"	"C37 H69 N O5"	"Full match"	"Full match"	"607.51643"	"11.288"	"250024.279891956"	"Multiple matches found"	""	""	"43902.601821075"	"80271.7336105288"	"60480.0001012003"	"179253.480799897"	"54665.6341141638"	"141845.931280474"	"101180.442089764"	"150368.433155051"	"77185.2327772287"	"103794.522069629"	"68387.4739539038"	"53621.2592877411"	""	"54624.5962327111"	"91827.0539642664"	"87824.1451709926"	"83536.7030271989"	"24002.454363552"	"195356.410118639"	"95898.0282466217"	"147259.60952479"	"127836.565726665"	"64257.3206397889"	"52655.545174285"	"163711.721825455"	"58941.1215789957"	"69284.1334325492"	"194762.759746762"	"157278.285886276"	""	"113438.64036568"	"171555.200798024"	""	"169660.082701835"	""	"100616.45892041"	"94716.1211208713"	""	"250024.279891956"	"112575.551570047"	"140036.146189138"	""	"138942.33978195"	"102699.624998488"	"88586.1680971512"	"116397.237209801"	"152963.441621933"	""	"81927.3759503838"	"237937.405801551"	""	"59883.8956274487"	"103577.782097807"
"False"	"DG(36:3e)"	"C39 H75 N O4"	"Full match"	"Full match"	"621.56917"	"17.992"	"6160056.14817209"	"Single match found"	"6160056.14817209"	"305443.696602723"	"608697.876132334"	"281172.322016133"	"399589.150480071"	""	"90538.535095126"	"57872.6135289842"	"207551.317637425"	"413318.714796489"	"156590.181484141"	"254879.003034546"	"48272.8175377812"	"264619.116630561"	"45774.9190092702"	"310550.600366016"	"160376.511284082"	"768125.063803346"	"220264.439308125"	"238459.700327881"	""	"355212.283006697"	"439901.319632859"	"280114.446072201"	"281931.325038056"	"102027.817377303"	"603168.959570408"	"611071.272209293"	"65827.8024402435"	"361952.41703952"	"58503.1633809795"	"11955.1663305591"	"72199.8734260028"	"180366.931423325"	""	"136283.126210679"	"233442.646845333"	"360418.262347499"	"83747.316009205"	"103150.777952047"	"591821.017788499"	"130474.194325666"	"120145.97722334"	"129435.841028506"	""	"128060.154697182"	"121331.087754761"	"168504.043434897"	"122744.183569989"	"154065.767307437"	"171453.974661416"	"367119.315516024"	"32432.7875061491"	"418982.773759393"	"135592.09957134"
