CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,496.3397684700001,H-Gain,+,1,2.799675957044225,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,540.33069553,HCO2-Gain,-,1,3.0275035881719585,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,518.3217134700001,Na-Gain,+,1,3.0275035881719585,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,496.3397684700001,H-Gain,+,1,3.0275035881719585,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,540.33069553,HCO2-Gain,-,1,3.1473043101512137,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,496.3397684700001,H-Gain,+,1,3.1473043101512137,,
LPC(16:0),XIC,C24 H50 O7 N1 P1,ESI,496.3397684700001,H-Gain,+,1,3.595937195430883,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,538.3150455299999,HCO2-Gain,-,1,1.5041827569676007,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,516.30606347,Na-Gain,+,1,1.5041827569676007,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,494.32411847000003,H-Gain,+,1,1.5041827569676007,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,538.3150455299999,HCO2-Gain,-,1,2.1045300285827087,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,516.30606347,Na-Gain,+,1,2.1045300285827087,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,494.32411847000003,H-Gain,+,1,2.1045300285827087,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,538.3150455299999,HCO2-Gain,-,1,2.2349215444995774,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,516.30606347,Na-Gain,+,1,2.2349215444995774,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,494.32411847000003,H-Gain,+,1,2.2349215444995774,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,538.3150455299999,HCO2-Gain,-,1,2.3498167983327662,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,494.32411847000003,H-Gain,+,1,2.3498167983327662,,
LPC(16:1),XIC,C24 H48 O7 N1 P1,ESI,494.32411847000003,H-Gain,+,1,27.134,,
LPC(16:2),XIC,C24 H46 O7 N1 P1,ESI,492.30846847000004,H-Gain,+,1,1.7832042995451614,,
LPC(16:3),XIC,C24 H44 O7 N1 P1,ESI,490.29281847000004,H-Gain,+,1,1.51,,
LPC(17:0),XIC,C25 H52 O7 N1 P1,ESI,510.35541847,H-Gain,+,1,3.131,,
LPC(17:0),XIC,C25 H52 O7 N1 P1,ESI,510.35541847,H-Gain,+,1,3.3256356957641042,,
LPC(17:0),XIC,C25 H52 O7 N1 P1,ESI,510.35541847,H-Gain,+,1,3.5993140179567438,,
LPC(17:1),XIC,C25 H50 O7 N1 P1,ESI,508.3397684700001,H-Gain,+,1,2.5127553005028105,,
LPC(17:1),XIC,C25 H50 O7 N1 P1,ESI,508.3397684700001,H-Gain,+,1,2.6894546760099045,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,524.37106847,H-Gain,+,1,3.414,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,568.3619955299998,HCO2-Gain,-,1,3.9005037522641772,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,524.37106847,H-Gain,+,1,3.9005037522641772,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,568.3619955299998,HCO2-Gain,-,1,4.075392945340317,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,546.35301347,Na-Gain,+,1,4.075392945340317,,
LPC(18:0),XIC,C26 H54 O7 N1 P1,ESI,524.37106847,H-Gain,+,1,4.075392945340317,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,1.9429316402004884,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,544.33736347,Na-Gain,+,1,1.9429316402004884,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,1.9429316402004884,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,2.976540007909801,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,544.33736347,Na-Gain,+,1,2.976540007909801,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,2.976540007909801,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,3.29108354194705,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,3.29108354194705,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,2.9738306788713915,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,2.9738306788713915,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,3.5945575751362857,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,544.33736347,Na-Gain,+,1,3.5945575751362857,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,3.5945575751362857,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,522.35541847,H-Gain,+,1,2.9634236265571405,,
LPC(18:1),XIC,C26 H52 O7 N1 P1,ESI,544.33736347,Na-Gain,+,1,3.9663823740285693,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,564.33069553,HCO2-Gain,-,1,1.566271975993849,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700001,H-Gain,+,1,1.566271975993849,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,564.33069553,HCO2-Gain,-,1,2.32664495511488,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,542.3217134700001,Na-Gain,+,1,2.32664495511488,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700001,H-Gain,+,1,2.32664495511488,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,564.33069553,HCO2-Gain,-,1,2.478930090072719,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700001,H-Gain,+,1,2.478930090072719,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,564.33069553,HCO2-Gain,-,1,2.3899282162897975,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700001,H-Gain,+,1,2.3899282162897975,,
LPC(18:2),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700001,H-Gain,+,1,2.7876681617798806,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,518.32411847,H-Gain,+,1,1.4207781763576528,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,562.3150455299999,HCO2-Gain,-,1,1.4207781763576528,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,562.3150455299999,HCO2-Gain,-,1,1.909528955238082,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,540.30606347,Na-Gain,+,1,1.909528955238082,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,518.32411847,H-Gain,+,1,1.909528955238082,,
LPC(18:3),XIC,C26 H48 O7 N1 P1,ESI,518.32411847,H-Gain,+,1,2.8039887173900957,,
LPC(18:4),XIC,C26 H46 O7 N1 P1,ESI,516.30846847,H-Gain,+,1,1.6587329758674128,,
LPC(20:1),XIC,C28 H56 O7 N1 P1,ESI,550.38671847,H-Gain,+,1,4.008964577904638,,
LPC(37:0),XIC,C45 H92 O7 N1 P1,ESI,812.65036347,Na-Gain,+,1,18.741938567587887,,
LPC(37:0),XIC,C45 H92 O7 N1 P1,ESI,812.65036347,Na-Gain,+,1,19.386514059893067,,
PA(21:1e),XIC,C24 H47 O7 N0 P1,ESI,496.3397684700001,NH4-Gain,+,1,2.8013568675853864,,
PA(38:3),XIC,C41 H75 O8 N0 P1,ESI,744.55378347,NH4-Gain,+,1,11.806,,
PA(39:3),XIC,C42 H77 O8 N0 P1,ESI,758.56943347,NH4-Gain,+,1,27.466,,
PA(40:0e),XIC,C43 H87 O7 N0 P1,ESI,745.61166653,H-Loss,-,1,26.93,,
PA(43:2),XIC,C46 H87 O8 N0 P1,ESI,797.60658153,H-Loss,-,1,8.529369255110936,,
PA(43:2),XIC,C46 H87 O8 N0 P1,ESI,797.60658153,H-Loss,-,1,25.867,,
PA(36:0_22:0),XIC,C61 H121 O8 N0 P1,ESI,1011.8726315299999,H-Loss,-,1,16.974508415288252,,
PA(58:0),XIC,C61 H121 O8 N0 P1,ESI,1011.8726315299999,H-Loss,-,1,17.72742384471623,,
PA(60:0),XIC,C63 H125 O8 N0 P1,ESI,1039.90393153,H-Loss,-,1,18.659,,
PC(4:0_12:0),XIC,C24 H48 O8 N1 P1,ESI,510.3190334700001,H-Gain,+,1,1.4112935823801034,,
PC(10:0e_6:0),XIC,C24 H50 O7 N1 P1,ESI,518.3217134700002,Na-Gain,+,1,2.7941208808747877,,
PC(16:1),XIC,C24 H46 O8 N1 P1,ESI,508.30338347,H-Gain,+,1,1.315345889025856,,
PC(9:0_9:0),XIC,C26 H52 O8 N1 P1,ESI,538.3503334700001,H-Gain,+,1,1.7817774263418154,,
PC(8:0e_10:0),XIC,C26 H54 O7 N1 P1,ESI,568.36199553,HCO2-Gain,-,1,4.072,,
PC(8:0_10:1),XIC,C26 H50 O8 N1 P1,ESI,536.3346834700002,H-Gain,+,1,1.5568106198298484,,
PC(8:1e_10:0),XIC,C26 H52 O7 N1 P1,ESI,566.3463455299999,HCO2-Gain,-,1,3.1857554967524373,,
PC(8:1e_10:0),XIC,C26 H52 O7 N1 P1,ESI,544.33736347,Na-Gain,+,1,3.1857554967524373,,
PC(8:1e_10:1),XIC,C26 H50 O7 N1 P1,ESI,520.3397684700002,H-Gain,+,1,2.326464961570895,,
PC(16:0_12:0),XIC,C36 H72 O8 N1 P1,ESI,678.5068334700001,H-Gain,+,1,7.217143398237084,,
PC(6:0_22:1),XIC,C36 H70 O8 N1 P1,ESI,676.4911834700001,H-Gain,+,1,6.017419945799603,,
PC(20:1_9:0),XIC,C37 H72 O8 N1 P1,ESI,690.5068334700001,H-Gain,+,1,9.482109076109232,,
PC(29:2),XIC,C37 H70 O8 N1 P1,ESI,688.4911834700001,H-Gain,+,1,7.79765755316258,,
PC(16:0_14:0),XIC,C38 H76 O8 N1 P1,ESI,706.5381334700002,H-Gain,+,1,8.872411997190936,,
PC(16:1_14:0),XIC,C38 H74 O8 N1 P1,ESI,748.51341053,HCO2-Gain,-,1,6.99357579381488,,
PC(16:1_14:0),XIC,C38 H74 O8 N1 P1,ESI,704.5224834700001,H-Gain,+,1,6.99357579381488,,
PC(16:1_14:0),XIC,C38 H74 O8 N1 P1,ESI,748.51341053,HCO2-Gain,-,1,7.351142129890166,,
PC(16:1_14:0),XIC,C38 H74 O8 N1 P1,ESI,704.5224834700001,H-Gain,+,1,7.351142129890166,,
PC(30:1),XIC,C38 H74 O8 N1 P1,ESI,704.5224834700001,H-Gain,+,1,7.481723184400908,,
PC(30:1),XIC,C38 H74 O8 N1 P1,ESI,704.5224834700001,H-Gain,+,1,7.784423676004145,,
PC(16:1_14:1),XIC,C38 H72 O8 N1 P1,ESI,746.4977605299999,HCO2-Gain,-,1,6.239320997615809,,
PC(16:1_14:1),XIC,C38 H72 O8 N1 P1,ESI,702.5068334700001,H-Gain,+,1,6.239320997615809,,
PC(16:1_14:1),XIC,C38 H72 O8 N1 P1,ESI,746.4977605299999,HCO2-Gain,-,1,6.466977062585775,,
PC(16:1_14:1),XIC,C38 H72 O8 N1 P1,ESI,702.5068334700001,H-Gain,+,1,6.466977062585775,,
PC(30:3),XIC,C38 H70 O8 N1 P1,ESI,744.48211053,HCO2-Gain,-,1,4.305764514783605,,
PC(8:0_22:3),XIC,C38 H70 O8 N1 P1,ESI,700.4911834700001,H-Gain,+,1,6.22,,
PC(19:0_12:3),XIC,C39 H72 O8 N1 P1,ESI,758.4977605299999,HCO2-Gain,-,1,8.156576532278908,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,7.812436018894722,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,7.926,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,8.236769526524618,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,8.36,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,9.334,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,756.55137847,Na-Gain,+,1,10.943797848179168,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,734.56943347,H-Gain,+,1,10.943797848179168,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,778.5603605299999,HCO2-Gain,-,1,10.943797848179168,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,778.5603605299999,HCO2-Gain,-,1,11.050887930313937,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,734.56943347,H-Gain,+,1,11.050887930313937,,
PC(16:0_16:0),XIC,C40 H80 O8 N1 P1,ESI,734.56943347,H-Gain,+,1,11.16,,
PC(20:1_12:0),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,6.441,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,6.81192924186805,,
PC(21:0_11:1),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,6.94056074375666,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,8.739324949873618,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,776.54471053,HCO2-Gain,-,1,8.739324949873618,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,8.739324949873618,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,9.041343675780976,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,776.54471053,HCO2-Gain,-,1,9.041343675780976,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.041343675780976,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,754.5357284700001,Na-Gain,+,1,9.202057406075207,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,776.54471053,HCO2-Gain,-,1,9.202057406075207,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.202057406075207,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,8.787564774865032,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.030051037578014,,
PC(16:0_16:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,9.137708604724189,,
PC(32:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,27.164,,
PC(32:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,27.421,,
PC(18:0_14:1),XIC,C40 H78 O8 N1 P1,ESI,732.5537834700001,H-Gain,+,1,27.569,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,752.5200784700002,Na-Gain,+,1,7.1270908967547415,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,774.52906053,HCO2-Gain,-,1,7.1270908967547415,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,7.1270908967547415,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,752.5200784700002,Na-Gain,+,1,7.473501051965749,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,774.52906053,HCO2-Gain,-,1,7.473501051965749,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,7.473501051965749,,
PC(16:1_16:1),XIC,C40 H76 O8 N1 P1,ESI,752.5200784700002,Na-Gain,+,1,7.5951785487521475,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,7.5724046624234544,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,7.538848560289426,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,7.654841024413008,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,8.67535601980127,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,8.871,,
PC(32:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,10.578,,
PC(21:0_11:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,26.897,,
PC(8:0_24:2),XIC,C40 H76 O8 N1 P1,ESI,730.5381334700002,H-Gain,+,1,27.116563736607407,,
PC(32:3),XIC,C40 H74 O8 N1 P1,ESI,772.51341053,HCO2-Gain,-,1,4.909,,
PC(18:2_14:1),XIC,C40 H74 O8 N1 P1,ESI,728.5224834700001,H-Gain,+,1,6.6661071774276595,,
PC(32:4),XIC,C40 H72 O8 N1 P1,ESI,770.4977605299999,HCO2-Gain,-,1,5.106,,
PC(16:0_17:0),XIC,C41 H82 O8 N1 P1,ESI,770.5670284700001,Na-Gain,+,1,8.678,,
PC(25:1_8:0),XIC,C41 H80 O8 N1 P1,ESI,746.56943347,H-Gain,+,1,10.12385935194953,,
PC(33:2),XIC,C41 H78 O8 N1 P1,ESI,744.55378347,H-Gain,+,1,8.529164852806067,,
PC(33:2e),XIC,C41 H80 O7 N1 P1,ESI,730.57451847,H-Gain,+,1,13.957,,
PC(33:4),XIC,C41 H74 O8 N1 P1,ESI,784.51341053,HCO2-Gain,-,1,11.53552275505697,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,784.5826784700001,Na-Gain,+,1,9.624601830405396,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,784.5826784700001,Na-Gain,+,1,9.76,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,784.5826784700001,Na-Gain,+,1,10.293897943116551,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,806.59166053,HCO2-Gain,-,1,13.466473039154575,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,762.6007334700001,H-Gain,+,1,13.466473039154575,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,762.6007334700001,H-Gain,+,1,13.609352161121897,,
PC(18:0_16:0),XIC,C42 H84 O8 N1 P1,ESI,806.59166053,HCO2-Gain,-,1,13.609352161121897,,
PC(18:0e_16:0),XIC,C42 H86 O7 N1 P1,ESI,770.6034134700002,Na-Gain,+,1,11.858,,
PC(12:0_22:1),XIC,C42 H82 O8 N1 P1,ESI,782.5670284700001,Na-Gain,+,1,8.025,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,782.5670284700001,Na-Gain,+,1,8.348961391519106,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,782.5670284700001,Na-Gain,+,1,8.477,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,782.5670284700001,Na-Gain,+,1,11.095448812271664,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,804.57601053,HCO2-Gain,-,1,11.095448812271664,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,11.095448812271664,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,782.5670284700001,Na-Gain,+,1,11.264588169695909,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,11.264588169695909,,
PC(16:0_18:1),XIC,C42 H82 O8 N1 P1,ESI,804.57601053,HCO2-Gain,-,1,11.264588169695909,,
PC(34:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,26.950157277382374,,
PC(34:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,27.283,,
PC(34:1),XIC,C42 H82 O8 N1 P1,ESI,760.5850834700001,H-Gain,+,1,27.535,,
PC(20:0e_14:1),XIC,C42 H84 O7 N1 P1,ESI,746.6058184700001,H-Gain,+,1,12.753,,
PC(20:0e_14:1),XIC,C42 H84 O7 N1 P1,ESI,746.6058184700001,H-Gain,+,1,12.95482607969756,,
PC(16:0_18:2),XIC,C42 H80 O8 N1 P1,ESI,780.55137847,Na-Gain,+,1,7.112380106785413,,
PC(16:0_18:2),XIC,C42 H80 O8 N1 P1,ESI,780.55137847,Na-Gain,+,1,7.886999999999999,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,780.55137847,Na-Gain,+,1,9.184439822321494,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,802.5603605299999,HCO2-Gain,-,1,9.184439822321494,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,9.184439822321494,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,802.5603605299999,HCO2-Gain,-,1,9.263979198389608,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,9.263979198389608,,
PC(16:0_18:2),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,26.903629278264606,,
PC(22:1_12:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,27.021928087586005,,
PC(24:1_10:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,27.153800616733736,,
PC(24:1_10:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,27.617957990467207,,
PC(16:1_18:1),XIC,C42 H80 O8 N1 P1,ESI,758.56943347,H-Gain,+,1,27.760576002312803,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,5.869,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,6.243027180675446,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,6.93,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,7.446959279278372,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,7.446959279278372,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,800.5447105299999,HCO2-Gain,-,1,7.446959279278372,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,7.817374221810013,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,800.5447105299999,HCO2-Gain,-,1,7.817374221810013,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,7.817374221810013,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,800.5447105299999,HCO2-Gain,-,1,7.926521954237124,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,7.926521954237124,,
PC(16:1_18:2),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,7.926521954237124,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,778.53572847,Na-Gain,+,1,8.239091673844648,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,800.5447105299999,HCO2-Gain,-,1,8.239091673844648,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,8.239091673844648,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,800.5447105299999,HCO2-Gain,-,1,8.360443180672268,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,8.360443180672268,,
PC(16:0_18:3),XIC,C42 H78 O8 N1 P1,ESI,756.55378347,H-Gain,+,1,9.334,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,798.52906053,HCO2-Gain,-,1,6.443107003930083,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,6.443107003930083,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,798.52906053,HCO2-Gain,-,1,6.818508124164694,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,776.5200784700002,Na-Gain,+,1,6.818508124164694,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,6.818508124164694,,
PC(16:1_18:3),XIC,C42 H76 O8 N1 P1,ESI,798.52906053,HCO2-Gain,-,1,6.923,,
PC(12:0_22:4),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,7.536301285184246,,
PC(20:3_14:1),XIC,C42 H76 O8 N1 P1,ESI,754.5381334700002,H-Gain,+,1,7.687437408963798,,
PC(34:5),XIC,C42 H74 O8 N1 P1,ESI,752.5224834700001,H-Gain,+,1,6.165,,
PC(18:0_17:0),XIC,C43 H86 O8 N1 P1,ESI,776.6163834700002,H-Gain,+,1,12.679,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,11.504,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,11.740080843707267,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,11.876409354283055,,
PC(17:0_18:1),XIC,C43 H84 O8 N1 P1,ESI,774.6007334700001,H-Gain,+,1,12.39376601791019,,
PC(17:1_18:1),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,9.860999999999999,,
PC(17:1_18:1),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,10.196517727615696,,
PC(17:1_18:1),XIC,C43 H82 O8 N1 P1,ESI,772.5850834700001,H-Gain,+,1,10.346,,
PC(35:3),XIC,C43 H80 O8 N1 P1,ESI,770.56943347,H-Gain,+,1,8.678,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,13.436387235256682,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,13.436387235256682,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,13.648360244786884,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,788.6163834700002,H-Gain,+,1,13.648360244786884,,
PC(18:0_18:1),XIC,C44 H86 O8 N1 P1,ESI,832.6073105300001,HCO2-Gain,-,1,13.790209925051384,,
